device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag
1,1,1970-01-01 02:00:00,2025-11-04 18:11:25,0,0
1,2,2025-11-04 18:11:25,2025-11-04 18:11:25,0,0
1,3,2025-11-04 18:11:25,2025-11-04 18:11:25,0,0
1,4,2025-11-04 18:11:26,2025-11-04 18:11:26,0,0
1,5,2025-11-04 18:11:27,2025-11-04 18:11:27,0,0
1,6,2025-11-04 18:11:28,2025-11-04 18:11:28,0,0
1,7,2025-11-04 18:11:29,2025-11-04 18:11:29,0,0
1,8,2025-11-04 18:11:30,2025-11-04 18:11:30,0,0
2,1,1970-01-01 02:00:00,2025-11-04 18:11:30,0,0
2,3,2025-11-04 18:11:30,2025-11-04 18:11:30,0,1
2,2,2025-11-04 18:11:30,2025-11-04 18:11:30,0,1
1,9,2025-11-04 18:11:31,2025-11-04 18:11:31,0,0
2,4,2025-11-04 18:11:31,2025-11-04 18:11:31,0,1
1,10,2025-11-04 18:11:32,2025-11-04 18:11:32,0,0
2,5,2025-11-04 18:11:32,2025-11-04 18:11:32,0,0
1,11,2025-11-04 18:11:33,2025-11-04 18:11:33,0,0
2,6,2025-11-04 18:11:33,2025-11-04 18:11:33,0,0
1,12,2025-11-04 18:11:34,2025-11-04 18:11:34,0,0
2,7,2025-11-04 18:11:34,2025-11-04 18:11:34,0,0
1,13,2025-11-04 18:11:35,2025-11-04 18:11:35,0,0
2,8,2025-11-04 18:11:35,2025-11-04 18:11:35,0,0
1,14,2025-11-04 18:11:38,2025-11-04 18:11:38,0,0
1,15,2025-11-04 18:11:38,2025-11-04 18:11:38,0,0
2,10,2025-11-04 18:11:38,2025-11-04 18:11:38,0,1
2,9,2025-11-04 18:11:38,2025-11-04 18:11:38,0,1
1,16,2025-11-04 18:11:38,2025-11-04 18:11:38,0,0
2,11,2025-11-04 18:11:38,2025-11-04 18:11:38,0,1
1,17,2025-11-04 18:11:39,2025-11-04 18:11:39,0,0
2,12,2025-11-04 18:11:39,2025-11-04 18:11:39,0,0
2,13,2025-11-04 18:11:40,2025-11-04 18:11:40,0,0
1,18,2025-11-04 18:11:40,2025-11-04 18:11:40,0,0
1,19,2025-11-04 18:11:41,2025-11-04 18:11:41,0,0
2,14,2025-11-04 18:11:41,2025-11-04 18:11:41,0,0
1,20,2025-11-04 18:11:42,2025-11-04 18:11:42,0,0
2,15,2025-11-04 18:11:42,2025-11-04 18:11:42,0,0
2,16,2025-11-04 18:11:43,2025-11-04 18:11:43,0,0
1,21,2025-11-04 18:11:43,2025-11-04 18:11:43,0,0
1,22,2025-11-04 18:11:44,2025-11-04 18:11:44,0,0
2,17,2025-11-04 18:11:44,2025-11-04 18:11:44,0,0
1,23,2025-11-04 18:11:45,2025-11-04 18:11:45,0,0
2,18,2025-11-04 18:11:45,2025-11-04 18:11:45,0,0
1,24,2025-11-04 18:11:46,2025-11-04 18:11:46,0,0
2,19,2025-11-04 18:11:46,2025-11-04 18:11:46,0,0
1,25,2025-11-04 18:11:47,2025-11-04 18:11:47,0,0
2,20,2025-11-04 18:11:47,2025-11-04 18:11:47,0,0
1,26,2025-11-04 18:11:48,2025-11-04 18:11:48,0,0
2,21,2025-11-04 18:11:48,2025-11-04 18:11:48,0,0
1,27,2025-11-04 18:11:49,2025-11-04 18:11:49,0,0
2,22,2025-11-04 18:11:49,2025-11-04 18:11:49,0,0
1,28,2025-11-04 18:11:50,2025-11-04 18:11:50,0,0
2,23,2025-11-04 18:11:50,2025-11-04 18:11:50,0,0
1,29,2025-11-04 18:11:51,2025-11-04 18:11:51,0,0
2,24,2025-11-04 18:11:51,2025-11-04 18:11:51,0,0
1,30,2025-11-04 18:11:52,2025-11-04 18:11:52,0,0
2,25,2025-11-04 18:11:52,2025-11-04 18:11:52,0,0
1,31,2025-11-04 18:11:53,2025-11-04 18:11:53,0,0
2,26,2025-11-04 18:11:53,2025-11-04 18:11:53,0,0
1,32,2025-11-04 18:11:54,2025-11-04 18:11:54,0,0
2,27,2025-11-04 18:11:54,2025-11-04 18:11:54,0,0
1,33,2025-11-04 18:11:55,2025-11-04 18:11:55,0,0
2,28,2025-11-04 18:11:55,2025-11-04 18:11:55,0,0
1,34,2025-11-04 18:11:56,2025-11-04 18:11:56,0,0
2,29,2025-11-04 18:11:56,2025-11-04 18:11:56,0,0
1,35,2025-11-04 18:11:57,2025-11-04 18:11:57,0,0
2,30,2025-11-04 18:11:57,2025-11-04 18:11:57,0,0
1,36,2025-11-04 18:11:58,2025-11-04 18:11:58,0,0
2,31,2025-11-04 18:11:58,2025-11-04 18:11:58,0,0
1,37,2025-11-04 18:11:59,2025-11-04 18:11:59,0,0
2,32,2025-11-04 18:11:59,2025-11-04 18:11:59,0,0
1,38,2025-11-04 18:12:00,2025-11-04 18:12:00,0,0
2,33,2025-11-04 18:12:00,2025-11-04 18:12:00,0,0
1,39,2025-11-04 18:12:01,2025-11-04 18:12:01,0,0
2,34,2025-11-04 18:12:01,2025-11-04 18:12:01,0,0
1,40,2025-11-04 18:12:02,2025-11-04 18:12:02,0,0
2,35,2025-11-04 18:12:02,2025-11-04 18:12:02,0,0
1,41,2025-11-04 18:12:03,2025-11-04 18:12:03,0,0
2,36,2025-11-04 18:12:03,2025-11-04 18:12:03,0,0
1,42,2025-11-04 18:12:04,2025-11-04 18:12:04,0,0
2,37,2025-11-04 18:12:04,2025-11-04 18:12:04,0,0
1,43,2025-11-04 18:12:05,2025-11-04 18:12:05,0,0
2,38,2025-11-04 18:12:05,2025-11-04 18:12:05,0,0
1,44,2025-11-04 18:12:06,2025-11-04 18:12:06,0,0
2,39,2025-11-04 18:12:06,2025-11-04 18:12:06,0,0
1,45,2025-11-04 18:12:07,2025-11-04 18:12:07,0,0
2,40,2025-11-04 18:12:07,2025-11-04 18:12:07,0,0
1,46,2025-11-04 18:12:08,2025-11-04 18:12:08,0,0
2,41,2025-11-04 18:12:08,2025-11-04 18:12:08,0,0
1,47,2025-11-04 18:12:09,2025-11-04 18:12:09,0,0
2,42,2025-11-04 18:12:09,2025-11-04 18:12:09,0,0
1,48,2025-11-04 18:12:12,2025-11-04 18:12:12,0,0
1,49,2025-11-04 18:12:12,2025-11-04 18:12:12,0,0
2,43,2025-11-04 18:12:12,2025-11-04 18:12:12,0,0
2,44,2025-11-04 18:12:12,2025-11-04 18:12:12,0,0
1,50,2025-11-04 18:12:12,2025-11-04 18:12:12,0,0
2,45,2025-11-04 18:12:12,2025-11-04 18:12:12,0,0
1,51,2025-11-04 18:12:13,2025-11-04 18:12:13,0,0
2,46,2025-11-04 18:12:13,2025-11-04 18:12:13,0,0
1,52,2025-11-04 18:12:14,2025-11-04 18:12:14,0,0
2,47,2025-11-04 18:12:14,2025-11-04 18:12:14,0,0
1,53,2025-11-04 18:12:15,2025-11-04 18:12:15,0,0
2,48,2025-11-04 18:12:15,2025-11-04 18:12:15,0,0
1,54,2025-11-04 18:12:16,2025-11-04 18:12:16,0,0
2,49,2025-11-04 18:12:16,2025-11-04 18:12:16,0,0
1,55,2025-11-04 18:12:17,2025-11-04 18:12:17,0,0
2,50,2025-11-04 18:12:17,2025-11-04 18:12:17,0,0
1,56,2025-11-04 18:12:18,2025-11-04 18:12:18,0,0
2,51,2025-11-04 18:12:18,2025-11-04 18:12:18,0,0
1,57,2025-11-04 18:12:19,2025-11-04 18:12:19,0,0
2,52,2025-11-04 18:12:19,2025-11-04 18:12:19,0,0
1,58,2025-11-04 18:12:20,2025-11-04 18:12:20,0,0
2,53,2025-11-04 18:12:20,2025-11-04 18:12:20,0,0
1,59,2025-11-04 18:12:21,2025-11-04 18:12:21,0,0
2,54,2025-11-04 18:12:21,2025-11-04 18:12:21,0,0
