device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,delayed_flag
7,95,1970-01-01 02:01:32,2025-11-05 16:27:31,0,0,0
6,95,1970-01-01 02:01:32,2025-11-05 16:27:31,0,0,0
8,95,1970-01-01 02:01:32,2025-11-05 16:27:31,0,0,0
9,95,1970-01-01 02:01:32,2025-11-05 16:27:31,0,0,0
7,96,1970-01-01 02:01:33,2025-11-05 16:27:32,0,0,0
9,96,1970-01-01 02:01:33,2025-11-05 16:27:32,0,0,0
6,96,1970-01-01 02:01:33,2025-11-05 16:27:32,0,0,0
8,96,1970-01-01 02:01:33,2025-11-05 16:27:32,0,0,0
9,97,1970-01-01 02:01:34,2025-11-05 16:27:33,0,0,0
7,97,1970-01-01 02:01:34,2025-11-05 16:27:33,0,0,0
6,97,1970-01-01 02:01:34,2025-11-05 16:27:33,0,0,0
8,97,1970-01-01 02:01:34,2025-11-05 16:27:33,0,0,0
1,2,2025-11-05 16:25:07,2025-11-05 16:25:07,0,0,0
1,3,2025-11-05 16:25:07,2025-11-05 16:25:07,0,0,0
2,2,2025-11-05 16:25:07,2025-11-05 16:25:07,0,0,0
2,3,2025-11-05 16:25:07,2025-11-05 16:25:07,0,0,0
3,2,2025-11-05 16:25:07,2025-11-05 16:25:07,0,0,0
3,3,2025-11-05 16:25:07,2025-11-05 16:25:07,0,0,0
4,2,2025-11-05 16:25:07,2025-11-05 16:25:07,0,0,0
4,3,2025-11-05 16:25:07,2025-11-05 16:25:07,0,0,0
5,2,2025-11-05 16:25:07,2025-11-05 16:25:07,0,0,0
5,3,2025-11-05 16:25:07,2025-11-05 16:25:07,0,0,0
1,4,2025-11-05 16:25:07,2025-11-05 16:25:07,0,0,0
2,4,2025-11-05 16:25:08,2025-11-05 16:25:08,0,0,0
3,4,2025-11-05 16:25:08,2025-11-05 16:25:08,0,0,0
4,4,2025-11-05 16:25:08,2025-11-05 16:25:08,0,0,0
5,4,2025-11-05 16:25:08,2025-11-05 16:25:08,0,0,0
1,5,2025-11-05 16:25:08,2025-11-05 16:25:08,0,0,0
2,5,2025-11-05 16:25:09,2025-11-05 16:25:09,0,0,0
3,5,2025-11-05 16:25:09,2025-11-05 16:25:09,0,0,0
4,5,2025-11-05 16:25:09,2025-11-05 16:25:09,0,0,0
5,5,2025-11-05 16:25:09,2025-11-05 16:25:09,0,0,0
1,6,2025-11-05 16:25:09,2025-11-05 16:25:09,0,0,0
2,6,2025-11-05 16:25:10,2025-11-05 16:25:10,0,0,0
3,6,2025-11-05 16:25:10,2025-11-05 16:25:10,0,0,0
4,6,2025-11-05 16:25:10,2025-11-05 16:25:10,0,0,0
5,6,2025-11-05 16:25:10,2025-11-05 16:25:10,0,0,0
1,7,2025-11-05 16:25:10,2025-11-05 16:25:10,0,0,0
2,7,2025-11-05 16:25:11,2025-11-05 16:25:11,0,0,0
3,7,2025-11-05 16:25:11,2025-11-05 16:25:11,0,0,0
4,7,2025-11-05 16:25:11,2025-11-05 16:25:11,0,0,0
5,7,2025-11-05 16:25:11,2025-11-05 16:25:11,0,0,0
1,8,2025-11-05 16:25:11,2025-11-05 16:25:11,0,0,0
2,8,2025-11-05 16:25:12,2025-11-05 16:25:12,0,0,0
4,8,2025-11-05 16:25:12,2025-11-05 16:25:12,0,0,0
5,8,2025-11-05 16:25:12,2025-11-05 16:25:12,0,0,0
1,9,2025-11-05 16:25:12,2025-11-05 16:25:12,0,0,0
2,9,2025-11-05 16:25:13,2025-11-05 16:25:13,0,0,0
3,9,2025-11-05 16:25:13,2025-11-05 16:25:13,0,1,0
4,9,2025-11-05 16:25:13,2025-11-05 16:25:13,0,0,0
5,9,2025-11-05 16:25:13,2025-11-05 16:25:13,0,0,0
1,10,2025-11-05 16:25:13,2025-11-05 16:25:13,0,0,0
2,10,2025-11-05 16:25:14,2025-11-05 16:25:14,0,0,0
3,10,2025-11-05 16:25:14,2025-11-05 16:25:14,0,0,0
4,10,2025-11-05 16:25:14,2025-11-05 16:25:14,0,0,0
5,10,2025-11-05 16:25:14,2025-11-05 16:25:14,0,0,0
1,11,2025-11-05 16:25:14,2025-11-05 16:25:14,0,0,0
3,11,2025-11-05 16:25:15,2025-11-05 16:25:15,0,0,0
4,11,2025-11-05 16:25:15,2025-11-05 16:25:15,0,0,0
5,11,2025-11-05 16:25:15,2025-11-05 16:25:15,0,0,0
1,12,2025-11-05 16:25:15,2025-11-05 16:25:15,0,0,0
2,12,2025-11-05 16:25:16,2025-11-05 16:25:16,0,1,0
3,12,2025-11-05 16:25:16,2025-11-05 16:25:16,0,0,0
4,12,2025-11-05 16:25:16,2025-11-05 16:25:16,0,0,0
5,12,2025-11-05 16:25:16,2025-11-05 16:25:16,0,0,0
1,13,2025-11-05 16:25:19,2025-11-05 16:25:19,0,0,0
1,14,2025-11-05 16:25:19,2025-11-05 16:25:19,0,0,0
1,15,2025-11-05 16:25:19,2025-11-05 16:25:19,0,0,0
2,13,2025-11-05 16:25:19,2025-11-05 16:25:19,0,0,0
2,14,2025-11-05 16:25:19,2025-11-05 16:25:19,0,0,0
1,16,2025-11-05 16:25:19,2025-11-05 16:25:19,0,0,0
2,16,2025-11-05 16:25:20,2025-11-05 16:25:20,0,1,0
3,13,2025-11-05 16:25:20,2025-11-05 16:25:20,0,0,0
3,14,2025-11-05 16:25:20,2025-11-05 16:25:20,0,0,0
3,15,2025-11-05 16:25:20,2025-11-05 16:25:20,0,0,0
3,16,2025-11-05 16:25:20,2025-11-05 16:25:20,0,0,0
4,13,2025-11-05 16:25:20,2025-11-05 16:25:20,0,0,0
4,14,2025-11-05 16:25:20,2025-11-05 16:25:20,0,0,0
4,15,2025-11-05 16:25:20,2025-11-05 16:25:20,0,0,0
5,13,2025-11-05 16:25:20,2025-11-05 16:25:20,0,0,0
5,14,2025-11-05 16:25:20,2025-11-05 16:25:20,0,0,0
5,15,2025-11-05 16:25:20,2025-11-05 16:25:20,0,0,0
4,16,2025-11-05 16:25:20,2025-11-05 16:25:20,0,0,0
5,16,2025-11-05 16:25:20,2025-11-05 16:25:20,0,0,0
1,17,2025-11-05 16:25:20,2025-11-05 16:25:20,0,0,0
2,17,2025-11-05 16:25:21,2025-11-05 16:25:21,0,0,0
3,17,2025-11-05 16:25:21,2025-11-05 16:25:21,0,0,0
4,17,2025-11-05 16:25:21,2025-11-05 16:25:21,0,0,0
5,17,2025-11-05 16:25:21,2025-11-05 16:25:21,0,0,0
1,18,2025-11-05 16:25:21,2025-11-05 16:25:21,0,0,0
2,18,2025-11-05 16:25:22,2025-11-05 16:25:22,0,0,0
3,18,2025-11-05 16:25:22,2025-11-05 16:25:22,0,0,0
4,18,2025-11-05 16:25:22,2025-11-05 16:25:22,0,0,0
5,18,2025-11-05 16:25:22,2025-11-05 16:25:22,0,0,0
1,19,2025-11-05 16:25:22,2025-11-05 16:25:22,0,0,0
2,19,2025-11-05 16:25:23,2025-11-05 16:25:23,0,0,0
3,19,2025-11-05 16:25:23,2025-11-05 16:25:23,0,0,0
4,19,2025-11-05 16:25:23,2025-11-05 16:25:23,0,0,0
5,19,2025-11-05 16:25:23,2025-11-05 16:25:23,0,0,0
1,20,2025-11-05 16:25:23,2025-11-05 16:25:23,0,0,0
2,20,2025-11-05 16:25:24,2025-11-05 16:25:24,0,0,0
3,20,2025-11-05 16:25:24,2025-11-05 16:25:24,0,0,0
4,20,2025-11-05 16:25:24,2025-11-05 16:25:24,0,0,0
5,20,2025-11-05 16:25:24,2025-11-05 16:25:24,0,0,0
1,21,2025-11-05 16:25:24,2025-11-05 16:25:24,0,0,0
2,21,2025-11-05 16:25:25,2025-11-05 16:25:25,0,0,0
3,21,2025-11-05 16:25:25,2025-11-05 16:25:25,0,0,0
4,21,2025-11-05 16:25:25,2025-11-05 16:25:25,0,0,0
5,21,2025-11-05 16:25:25,2025-11-05 16:25:25,0,0,0
1,22,2025-11-05 16:25:25,2025-11-05 16:25:25,0,0,0
3,22,2025-11-05 16:25:26,2025-11-05 16:25:26,0,0,0
4,22,2025-11-05 16:25:26,2025-11-05 16:25:26,0,0,0
1,23,2025-11-05 16:25:26,2025-11-05 16:25:26,0,0,0
2,23,2025-11-05 16:25:27,2025-11-05 16:25:27,0,1,0
3,23,2025-11-05 16:25:27,2025-11-05 16:25:27,0,0,0
5,23,2025-11-05 16:25:27,2025-11-05 16:25:27,0,1,0
1,24,2025-11-05 16:25:27,2025-11-05 16:25:27,0,0,0
2,24,2025-11-05 16:25:28,2025-11-05 16:25:28,0,0,0
3,24,2025-11-05 16:25:28,2025-11-05 16:25:28,0,0,0
4,24,2025-11-05 16:25:28,2025-11-05 16:25:28,0,1,0
5,24,2025-11-05 16:25:28,2025-11-05 16:25:28,0,0,0
1,25,2025-11-05 16:25:28,2025-11-05 16:25:28,0,0,0
2,25,2025-11-05 16:25:29,2025-11-05 16:25:29,0,0,0
3,25,2025-11-05 16:25:29,2025-11-05 16:25:29,0,0,0
4,25,2025-11-05 16:25:29,2025-11-05 16:25:29,0,0,0
5,25,2025-11-05 16:25:29,2025-11-05 16:25:29,0,0,0
1,26,2025-11-05 16:25:29,2025-11-05 16:25:29,0,0,0
2,26,2025-11-05 16:25:30,2025-11-05 16:25:30,0,0,0
4,26,2025-11-05 16:25:30,2025-11-05 16:25:30,0,0,0
5,26,2025-11-05 16:25:30,2025-11-05 16:25:30,0,0,0
1,27,2025-11-05 16:25:30,2025-11-05 16:25:30,0,0,0
2,27,2025-11-05 16:25:31,2025-11-05 16:25:31,0,0,0
3,27,2025-11-05 16:25:31,2025-11-05 16:25:31,0,1,0
4,27,2025-11-05 16:25:31,2025-11-05 16:25:31,0,0,0
5,27,2025-11-05 16:25:31,2025-11-05 16:25:31,0,0,0
10,2,2025-11-05 16:25:59,2025-11-05 16:25:59,0,0,0
10,3,2025-11-05 16:25:59,2025-11-05 16:25:59,0,0,0
10,4,2025-11-05 16:26:00,2025-11-05 16:26:00,0,0,0
10,5,2025-11-05 16:26:01,2025-11-05 16:26:01,0,0,0
10,6,2025-11-05 16:26:02,2025-11-05 16:26:02,0,0,0
10,7,2025-11-05 16:26:03,2025-11-05 16:26:03,0,0,0
10,8,2025-11-05 16:26:04,2025-11-05 16:26:04,0,0,0
10,9,2025-11-05 16:26:05,2025-11-05 16:26:05,0,0,0
10,10,2025-11-05 16:26:06,2025-11-05 16:26:06,0,0,0
10,11,2025-11-05 16:26:07,2025-11-05 16:26:07,0,0,0
10,12,2025-11-05 16:26:08,2025-11-05 16:26:08,0,0,0
10,13,2025-11-05 16:26:09,2025-11-05 16:26:09,0,0,0
10,14,2025-11-05 16:26:10,2025-11-05 16:26:10,0,0,0
10,15,2025-11-05 16:26:11,2025-11-05 16:26:11,0,0,0
10,16,2025-11-05 16:26:12,2025-11-05 16:26:12,0,0,0
10,17,2025-11-05 16:26:13,2025-11-05 16:26:13,0,0,0
10,18,2025-11-05 16:26:14,2025-11-05 16:26:14,0,0,0
10,19,2025-11-05 16:26:15,2025-11-05 16:26:15,0,0,0
10,20,2025-11-05 16:26:16,2025-11-05 16:26:16,0,0,0
10,21,2025-11-05 16:26:17,2025-11-05 16:26:17,0,0,0
10,22,2025-11-05 16:26:18,2025-11-05 16:26:18,0,0,0
10,23,2025-11-05 16:26:19,2025-11-05 16:26:19,0,0,0
10,24,2025-11-05 16:26:20,2025-11-05 16:26:20,0,0,0
10,25,2025-11-05 16:26:21,2025-11-05 16:26:21,0,0,0
10,26,2025-11-05 16:26:22,2025-11-05 16:26:22,0,0,0
10,27,2025-11-05 16:26:23,2025-11-05 16:26:23,0,0,0
10,28,2025-11-05 16:26:24,2025-11-05 16:26:24,0,0,0
10,29,2025-11-05 16:26:25,2025-11-05 16:26:25,0,0,0
10,30,2025-11-05 16:26:26,2025-11-05 16:26:26,0,0,0
10,33,2025-11-05 16:26:30,2025-11-05 16:26:30,0,1,0
10,34,2025-11-05 16:26:30,2025-11-05 16:26:30,0,0,0
10,31,2025-11-05 16:26:30,2025-11-05 16:26:30,0,0,1
10,32,2025-11-05 16:26:30,2025-11-05 16:26:30,0,0,1
10,35,2025-11-05 16:26:31,2025-11-05 16:26:31,0,0,0
10,36,2025-11-05 16:26:32,2025-11-05 16:26:32,0,0,0
10,37,2025-11-05 16:26:33,2025-11-05 16:26:33,0,0,0
10,38,2025-11-05 16:26:34,2025-11-05 16:26:34,0,0,0
10,39,2025-11-05 16:26:35,2025-11-05 16:26:35,0,0,0
10,40,2025-11-05 16:26:36,2025-11-05 16:26:36,0,0,0
10,41,2025-11-05 16:26:37,2025-11-05 16:26:37,0,0,0
10,42,2025-11-05 16:26:38,2025-11-05 16:26:38,0,0,0
10,43,2025-11-05 16:26:39,2025-11-05 16:26:39,0,0,0
10,44,2025-11-05 16:26:40,2025-11-05 16:26:40,0,0,0
10,45,2025-11-05 16:26:41,2025-11-05 16:26:41,0,0,0
10,46,2025-11-05 16:26:42,2025-11-05 16:26:42,0,0,0
10,47,2025-11-05 16:26:43,2025-11-05 16:26:43,0,0,0
10,48,2025-11-05 16:26:44,2025-11-05 16:26:44,0,0,0
10,49,2025-11-05 16:26:45,2025-11-05 16:26:45,0,0,0
10,50,2025-11-05 16:26:46,2025-11-05 16:26:46,0,0,0
10,51,2025-11-05 16:26:47,2025-11-05 16:26:47,0,0,0
10,52,2025-11-05 16:26:48,2025-11-05 16:26:48,0,0,0
10,53,2025-11-05 16:26:49,2025-11-05 16:26:49,0,0,0
10,54,2025-11-05 16:26:50,2025-11-05 16:26:50,0,0,0
10,55,2025-11-05 16:26:51,2025-11-05 16:26:51,0,0,0
10,56,2025-11-05 16:26:52,2025-11-05 16:26:52,0,0,0
10,57,2025-11-05 16:26:53,2025-11-05 16:26:53,0,0,0
10,58,2025-11-05 16:26:54,2025-11-05 16:26:54,0,0,0
10,59,2025-11-05 16:26:55,2025-11-05 16:26:55,0,0,0
10,60,2025-11-05 16:26:56,2025-11-05 16:26:56,0,0,0
10,61,2025-11-05 16:26:57,2025-11-05 16:26:57,0,0,0
10,62,2025-11-05 16:26:58,2025-11-05 16:26:58,0,0,0
10,63,2025-11-05 16:26:59,2025-11-05 16:26:59,0,0,0
10,64,2025-11-05 16:27:00,2025-11-05 16:27:00,0,0,0
10,65,2025-11-05 16:27:01,2025-11-05 16:27:01,0,0,0
10,68,2025-11-05 16:27:05,2025-11-05 16:27:05,0,1,0
10,66,2025-11-05 16:27:05,2025-11-05 16:27:05,0,0,1
10,67,2025-11-05 16:27:05,2025-11-05 16:27:05,0,0,1
10,69,2025-11-05 16:27:05,2025-11-05 16:27:05,0,0,0
10,70,2025-11-05 16:27:06,2025-11-05 16:27:06,0,0,0
10,71,2025-11-05 16:27:07,2025-11-05 16:27:07,0,0,0
10,72,2025-11-05 16:27:08,2025-11-05 16:27:08,0,0,0
10,73,2025-11-05 16:27:09,2025-11-05 16:27:09,0,0,0
10,74,2025-11-05 16:27:10,2025-11-05 16:27:10,0,0,0
10,75,2025-11-05 16:27:11,2025-11-05 16:27:11,0,0,0
10,76,2025-11-05 16:27:12,2025-11-05 16:27:12,0,0,0
10,77,2025-11-05 16:27:13,2025-11-05 16:27:13,0,0,0
10,78,2025-11-05 16:27:14,2025-11-05 16:27:14,0,0,0
10,79,2025-11-05 16:27:15,2025-11-05 16:27:15,0,0,0
10,80,2025-11-05 16:27:16,2025-11-05 16:27:16,0,0,0
10,81,2025-11-05 16:27:17,2025-11-05 16:27:17,0,0,0
10,82,2025-11-05 16:27:18,2025-11-05 16:27:18,0,0,0
10,83,2025-11-05 16:27:19,2025-11-05 16:27:19,0,0,0
10,84,2025-11-05 16:27:20,2025-11-05 16:27:20,0,0,0
10,85,2025-11-05 16:27:21,2025-11-05 16:27:21,0,0,0
10,86,2025-11-05 16:27:22,2025-11-05 16:27:22,0,0,0
10,87,2025-11-05 16:27:23,2025-11-05 16:27:23,0,0,0
10,88,2025-11-05 16:27:24,2025-11-05 16:27:24,0,0,0
10,89,2025-11-05 16:27:25,2025-11-05 16:27:25,0,0,0
10,90,2025-11-05 16:27:26,2025-11-05 16:27:26,0,0,0
10,91,2025-11-05 16:27:27,2025-11-05 16:27:27,0,0,0
10,92,2025-11-05 16:27:28,2025-11-05 16:27:28,0,0,0
10,93,2025-11-05 16:27:29,2025-11-05 16:27:29,0,0,0
10,94,2025-11-05 16:27:30,2025-11-05 16:27:30,0,0,0
10,95,2025-11-05 16:27:31,2025-11-05 16:27:31,0,0,0
10,96,2025-11-05 16:27:32,2025-11-05 16:27:32,0,0,0
10,97,2025-11-05 16:27:33,2025-11-05 16:27:33,0,0,0
