device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,delayed_flag
1,14,2025-11-05 16:56:19,2025-11-05 16:56:19,0,0,0
2,14,2025-11-05 16:56:19,2025-11-05 16:56:19,0,0,0
2,15,2025-11-05 16:56:20,2025-11-05 16:56:20,0,0,0
1,15,2025-11-05 16:56:20,2025-11-05 16:56:20,0,0,0
4,15,2025-11-05 16:56:20,2025-11-05 16:56:20,0,0,0
3,15,2025-11-05 16:56:20,2025-11-05 16:56:20,0,0,0
1,16,2025-11-05 16:56:21,2025-11-05 16:56:21,0,0,0
3,16,2025-11-05 16:56:21,2025-11-05 16:56:21,0,0,0
2,16,2025-11-05 16:56:21,2025-11-05 16:56:21,0,0,0
4,16,2025-11-05 16:56:21,2025-11-05 16:56:21,0,0,0
2,17,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,0
1,18,2025-11-05 16:56:26,2025-11-05 16:56:26,0,1,0
2,20,2025-11-05 16:56:26,2025-11-05 16:56:26,0,1,0
4,20,2025-11-05 16:56:26,2025-11-05 16:56:26,0,1,0
3,20,2025-11-05 16:56:26,2025-11-05 16:56:26,0,1,0
4,18,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,1
4,19,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,1
1,20,2025-11-05 16:56:26,2025-11-05 16:56:26,0,1,0
2,18,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,1
1,19,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,1
3,19,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,1
1,17,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,1
2,19,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,1
3,17,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,1
3,18,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,1
4,17,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,1
2,21,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,0
4,21,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,0
1,21,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,0
3,21,2025-11-05 16:56:26,2025-11-05 16:56:26,0,0,0
2,22,2025-11-05 16:56:27,2025-11-05 16:56:27,0,0,0
4,22,2025-11-05 16:56:27,2025-11-05 16:56:27,0,0,0
3,22,2025-11-05 16:56:27,2025-11-05 16:56:27,0,0,0
1,22,2025-11-05 16:56:27,2025-11-05 16:56:27,0,0,0
1,23,2025-11-05 16:56:28,2025-11-05 16:56:28,0,0,0
4,23,2025-11-05 16:56:28,2025-11-05 16:56:28,0,0,0
3,23,2025-11-05 16:56:28,2025-11-05 16:56:28,0,0,0
2,23,2025-11-05 16:56:28,2025-11-05 16:56:28,0,0,0
2,24,2025-11-05 16:56:29,2025-11-05 16:56:29,0,0,0
1,24,2025-11-05 16:56:29,2025-11-05 16:56:29,0,0,0
4,24,2025-11-05 16:56:29,2025-11-05 16:56:29,0,0,0
3,24,2025-11-05 16:56:29,2025-11-05 16:56:29,0,0,0
2,25,2025-11-05 16:56:30,2025-11-05 16:56:30,0,0,0
3,25,2025-11-05 16:56:30,2025-11-05 16:56:30,0,0,0
1,25,2025-11-05 16:56:30,2025-11-05 16:56:30,0,0,0
4,25,2025-11-05 16:56:30,2025-11-05 16:56:30,0,0,0
1,26,2025-11-05 16:56:31,2025-11-05 16:56:31,0,0,0
2,26,2025-11-05 16:56:31,2025-11-05 16:56:31,0,0,0
4,26,2025-11-05 16:56:31,2025-11-05 16:56:31,0,0,0
3,26,2025-11-05 16:56:31,2025-11-05 16:56:31,0,0,0
1,27,2025-11-05 16:56:32,2025-11-05 16:56:32,0,0,0
3,27,2025-11-05 16:56:32,2025-11-05 16:56:32,0,0,0
2,27,2025-11-05 16:56:32,2025-11-05 16:56:32,0,0,0
4,27,2025-11-05 16:56:32,2025-11-05 16:56:32,0,0,0
4,28,2025-11-05 16:56:33,2025-11-05 16:56:33,0,0,0
1,28,2025-11-05 16:56:33,2025-11-05 16:56:33,0,0,0
3,28,2025-11-05 16:56:33,2025-11-05 16:56:33,0,0,0
2,28,2025-11-05 16:56:33,2025-11-05 16:56:33,0,0,0
2,29,2025-11-05 16:56:34,2025-11-05 16:56:34,0,0,0
1,29,2025-11-05 16:56:34,2025-11-05 16:56:34,0,0,0
4,29,2025-11-05 16:56:34,2025-11-05 16:56:34,0,0,0
3,29,2025-11-05 16:56:34,2025-11-05 16:56:34,0,0,0
1,30,2025-11-05 16:56:35,2025-11-05 16:56:35,0,0,0
2,30,2025-11-05 16:56:35,2025-11-05 16:56:35,0,0,0
3,30,2025-11-05 16:56:35,2025-11-05 16:56:35,0,0,0
4,30,2025-11-05 16:56:35,2025-11-05 16:56:35,0,0,0
4,31,2025-11-05 16:56:36,2025-11-05 16:56:36,0,0,0
3,31,2025-11-05 16:56:36,2025-11-05 16:56:36,0,0,0
1,31,2025-11-05 16:56:36,2025-11-05 16:56:36,0,0,0
2,31,2025-11-05 16:56:36,2025-11-05 16:56:36,0,0,0
1,32,2025-11-05 16:56:37,2025-11-05 16:56:37,0,0,0
2,32,2025-11-05 16:56:37,2025-11-05 16:56:37,0,0,0
4,32,2025-11-05 16:56:37,2025-11-05 16:56:37,0,0,0
3,32,2025-11-05 16:56:37,2025-11-05 16:56:37,0,0,0
1,33,2025-11-05 16:56:38,2025-11-05 16:56:38,0,0,0
4,33,2025-11-05 16:56:38,2025-11-05 16:56:38,0,0,0
3,33,2025-11-05 16:56:38,2025-11-05 16:56:38,0,0,0
2,33,2025-11-05 16:56:38,2025-11-05 16:56:38,0,0,0
