device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag
1,1,1970-01-01 02:00:00,2025-11-04 23:59:49,0,0
1,2,2025-11-04 23:59:49,2025-11-04 23:59:49,0,0
1,3,2025-11-04 23:59:49,2025-11-04 23:59:49,0,0
2,1,1970-01-01 02:00:00,2025-11-04 23:59:49,0,0
2,2,2025-11-04 23:59:49,2025-11-04 23:59:49,0,0
2,3,2025-11-04 23:59:49,2025-11-04 23:59:49,0,0
3,1,1970-01-01 02:00:00,2025-11-04 23:59:49,0,0
3,2,2025-11-04 23:59:49,2025-11-04 23:59:49,0,0
3,3,2025-11-04 23:59:49,2025-11-04 23:59:49,0,0
1,4,2025-11-04 23:59:50,2025-11-04 23:59:50,0,0
2,4,2025-11-04 23:59:50,2025-11-04 23:59:50,0,0
3,4,2025-11-04 23:59:50,2025-11-04 23:59:50,0,0
1,5,2025-11-04 23:59:51,2025-11-04 23:59:51,0,0
2,5,2025-11-04 23:59:51,2025-11-04 23:59:51,0,0
3,5,2025-11-04 23:59:51,2025-11-04 23:59:51,0,0
1,6,2025-11-04 23:59:52,2025-11-04 23:59:52,0,0
2,6,2025-11-04 23:59:52,2025-11-04 23:59:52,0,0
3,6,2025-11-04 23:59:52,2025-11-04 23:59:52,0,0
1,7,2025-11-04 23:59:53,2025-11-04 23:59:53,0,0
2,7,2025-11-04 23:59:53,2025-11-04 23:59:53,0,0
3,7,2025-11-04 23:59:53,2025-11-04 23:59:53,0,0
1,8,2025-11-04 23:59:54,2025-11-04 23:59:54,0,0
2,8,2025-11-04 23:59:54,2025-11-04 23:59:54,0,0
3,8,2025-11-04 23:59:54,2025-11-04 23:59:54,0,0
1,9,2025-11-04 23:59:55,2025-11-04 23:59:55,0,0
2,9,2025-11-04 23:59:55,2025-11-04 23:59:55,0,0
3,9,2025-11-04 23:59:55,2025-11-04 23:59:55,0,0
1,10,2025-11-04 23:59:56,2025-11-04 23:59:56,0,0
2,10,2025-11-04 23:59:56,2025-11-04 23:59:56,0,0
3,10,2025-11-04 23:59:56,2025-11-04 23:59:56,0,0
1,11,2025-11-04 23:59:57,2025-11-04 23:59:57,0,0
2,11,2025-11-04 23:59:57,2025-11-04 23:59:57,0,0
3,11,2025-11-04 23:59:57,2025-11-04 23:59:57,0,0
1,12,2025-11-04 23:59:58,2025-11-04 23:59:58,0,0
2,12,2025-11-04 23:59:58,2025-11-04 23:59:58,0,0
3,12,2025-11-04 23:59:58,2025-11-04 23:59:58,0,0
1,13,2025-11-04 23:59:59,2025-11-04 23:59:59,0,0
2,13,2025-11-04 23:59:59,2025-11-04 23:59:59,0,0
3,13,2025-11-04 23:59:59,2025-11-04 23:59:59,0,0
1,14,2025-11-05 00:00:00,2025-11-05 00:00:00,0,0
2,14,2025-11-05 00:00:00,2025-11-05 00:00:00,0,0
3,14,2025-11-05 00:00:00,2025-11-05 00:00:00,0,0
1,15,2025-11-05 00:00:01,2025-11-05 00:00:01,0,0
2,15,2025-11-05 00:00:01,2025-11-05 00:00:01,0,0
3,15,2025-11-05 00:00:01,2025-11-05 00:00:01,0,0
1,16,2025-11-05 00:00:02,2025-11-05 00:00:02,0,0
2,16,2025-11-05 00:00:02,2025-11-05 00:00:02,0,0
3,16,2025-11-05 00:00:02,2025-11-05 00:00:02,0,0
1,17,2025-11-05 00:00:03,2025-11-05 00:00:03,0,0
2,17,2025-11-05 00:00:03,2025-11-05 00:00:03,0,0
3,17,2025-11-05 00:00:03,2025-11-05 00:00:03,0,0
1,18,2025-11-05 00:00:04,2025-11-05 00:00:04,0,0
2,18,2025-11-05 00:00:04,2025-11-05 00:00:04,0,0
3,18,2025-11-05 00:00:04,2025-11-05 00:00:04,0,0
1,19,2025-11-05 00:00:05,2025-11-05 00:00:05,0,0
2,19,2025-11-05 00:00:05,2025-11-05 00:00:05,0,0
3,19,2025-11-05 00:00:05,2025-11-05 00:00:05,0,0
1,20,2025-11-05 00:00:06,2025-11-05 00:00:06,0,0
2,20,2025-11-05 00:00:06,2025-11-05 00:00:06,0,0
3,20,2025-11-05 00:00:06,2025-11-05 00:00:06,0,0
1,21,2025-11-05 00:00:07,2025-11-05 00:00:07,0,0
2,21,2025-11-05 00:00:07,2025-11-05 00:00:07,0,0
3,21,2025-11-05 00:00:07,2025-11-05 00:00:07,0,0
1,22,2025-11-05 00:00:08,2025-11-05 00:00:08,0,0
2,22,2025-11-05 00:00:08,2025-11-05 00:00:08,0,0
3,22,2025-11-05 00:00:08,2025-11-05 00:00:08,0,0
1,23,2025-11-05 00:00:09,2025-11-05 00:00:09,0,0
2,23,2025-11-05 00:00:09,2025-11-05 00:00:09,0,0
3,23,2025-11-05 00:00:09,2025-11-05 00:00:09,0,0
1,24,2025-11-05 00:00:10,2025-11-05 00:00:10,0,0
2,24,2025-11-05 00:00:10,2025-11-05 00:00:10,0,0
3,24,2025-11-05 00:00:10,2025-11-05 00:00:10,0,0
1,25,2025-11-05 00:00:11,2025-11-05 00:00:11,0,0
2,25,2025-11-05 00:00:11,2025-11-05 00:00:11,0,0
3,25,2025-11-05 00:00:11,2025-11-05 00:00:11,0,0
1,26,2025-11-05 00:00:12,2025-11-05 00:00:12,0,0
2,26,2025-11-05 00:00:12,2025-11-05 00:00:12,0,0
3,26,2025-11-05 00:00:12,2025-11-05 00:00:12,0,0
1,27,2025-11-05 00:00:13,2025-11-05 00:00:13,0,0
2,27,2025-11-05 00:00:13,2025-11-05 00:00:13,0,0
3,27,2025-11-05 00:00:13,2025-11-05 00:00:13,0,0
1,28,2025-11-05 00:00:16,2025-11-05 00:00:16,0,0
1,29,2025-11-05 00:00:16,2025-11-05 00:00:16,0,0
