device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag
3,35,2025-11-05 00:02:42,2025-11-05 00:02:42,0,0
4,35,2025-11-05 00:02:42,2025-11-05 00:02:42,0,0
5,35,2025-11-05 00:02:42,2025-11-05 00:02:42,0,0
1,36,2025-11-05 00:02:43,2025-11-05 00:02:43,0,0
2,36,2025-11-05 00:02:43,2025-11-05 00:02:43,0,0
3,36,2025-11-05 00:02:43,2025-11-05 00:02:43,0,0
4,36,2025-11-05 00:02:43,2025-11-05 00:02:43,0,0
5,36,2025-11-05 00:02:43,2025-11-05 00:02:43,0,0
1,37,2025-11-05 00:02:44,2025-11-05 00:02:44,0,0
2,37,2025-11-05 00:02:44,2025-11-05 00:02:44,0,0
3,37,2025-11-05 00:02:44,2025-11-05 00:02:44,0,0
4,37,2025-11-05 00:02:44,2025-11-05 00:02:44,0,0
5,37,2025-11-05 00:02:44,2025-11-05 00:02:44,0,0
1,38,2025-11-05 00:02:45,2025-11-05 00:02:45,0,0
2,38,2025-11-05 00:02:45,2025-11-05 00:02:45,0,0
3,38,2025-11-05 00:02:45,2025-11-05 00:02:45,0,0
4,38,2025-11-05 00:02:45,2025-11-05 00:02:45,0,0
5,38,2025-11-05 00:02:45,2025-11-05 00:02:45,0,0
1,39,2025-11-05 00:02:46,2025-11-05 00:02:46,0,0
2,39,2025-11-05 00:02:46,2025-11-05 00:02:46,0,0
3,39,2025-11-05 00:02:46,2025-11-05 00:02:46,0,0
4,39,2025-11-05 00:02:46,2025-11-05 00:02:46,0,0
5,39,2025-11-05 00:02:46,2025-11-05 00:02:46,0,0
1,40,2025-11-05 00:02:47,2025-11-05 00:02:47,0,0
2,40,2025-11-05 00:02:47,2025-11-05 00:02:47,0,0
3,40,2025-11-05 00:02:47,2025-11-05 00:02:47,0,0
4,40,2025-11-05 00:02:47,2025-11-05 00:02:47,0,0
5,40,2025-11-05 00:02:47,2025-11-05 00:02:47,0,0
1,41,2025-11-05 00:02:48,2025-11-05 00:02:48,0,0
2,41,2025-11-05 00:02:48,2025-11-05 00:02:48,0,0
3,41,2025-11-05 00:02:48,2025-11-05 00:02:48,0,0
4,41,2025-11-05 00:02:48,2025-11-05 00:02:48,0,0
5,41,2025-11-05 00:02:48,2025-11-05 00:02:48,0,0
1,42,2025-11-05 00:02:49,2025-11-05 00:02:49,0,0
2,42,2025-11-05 00:02:49,2025-11-05 00:02:49,0,0
3,42,2025-11-05 00:02:49,2025-11-05 00:02:49,0,0
4,42,2025-11-05 00:02:49,2025-11-05 00:02:49,0,0
5,42,2025-11-05 00:02:49,2025-11-05 00:02:49,0,0
1,43,2025-11-05 00:02:50,2025-11-05 00:02:50,0,0
2,43,2025-11-05 00:02:50,2025-11-05 00:02:50,0,0
3,43,2025-11-05 00:02:50,2025-11-05 00:02:50,0,0
4,43,2025-11-05 00:02:50,2025-11-05 00:02:50,0,0
5,43,2025-11-05 00:02:50,2025-11-05 00:02:50,0,0
1,44,2025-11-05 00:02:51,2025-11-05 00:02:51,0,0
2,44,2025-11-05 00:02:51,2025-11-05 00:02:51,0,0
3,44,2025-11-05 00:02:51,2025-11-05 00:02:51,0,0
4,44,2025-11-05 00:02:51,2025-11-05 00:02:51,0,0
5,44,2025-11-05 00:02:51,2025-11-05 00:02:51,0,0
1,45,2025-11-05 00:02:52,2025-11-05 00:02:52,0,0
2,45,2025-11-05 00:02:52,2025-11-05 00:02:52,0,0
3,45,2025-11-05 00:02:52,2025-11-05 00:02:52,0,0
4,45,2025-11-05 00:02:52,2025-11-05 00:02:52,0,0
5,45,2025-11-05 00:02:52,2025-11-05 00:02:52,0,0
1,46,2025-11-05 00:02:53,2025-11-05 00:02:53,0,0
2,46,2025-11-05 00:02:53,2025-11-05 00:02:53,0,0
3,46,2025-11-05 00:02:53,2025-11-05 00:02:53,0,0
4,46,2025-11-05 00:02:53,2025-11-05 00:02:53,0,0
5,46,2025-11-05 00:02:53,2025-11-05 00:02:53,0,0
1,47,2025-11-05 00:02:54,2025-11-05 00:02:54,0,0
2,47,2025-11-05 00:02:54,2025-11-05 00:02:54,0,0
3,47,2025-11-05 00:02:54,2025-11-05 00:02:54,0,0
4,47,2025-11-05 00:02:54,2025-11-05 00:02:54,0,0
5,47,2025-11-05 00:02:54,2025-11-05 00:02:54,0,0
1,48,2025-11-05 00:02:55,2025-11-05 00:02:55,0,0
2,48,2025-11-05 00:02:55,2025-11-05 00:02:55,0,0
3,48,2025-11-05 00:02:55,2025-11-05 00:02:55,0,0
4,48,2025-11-05 00:02:55,2025-11-05 00:02:55,0,0
5,48,2025-11-05 00:02:55,2025-11-05 00:02:55,0,0
1,49,2025-11-05 00:02:56,2025-11-05 00:02:56,0,0
2,49,2025-11-05 00:02:56,2025-11-05 00:02:56,0,0
3,49,2025-11-05 00:02:56,2025-11-05 00:02:56,0,0
4,49,2025-11-05 00:02:56,2025-11-05 00:02:56,0,0
5,49,2025-11-05 00:02:56,2025-11-05 00:02:56,0,0
1,50,2025-11-05 00:02:57,2025-11-05 00:02:57,0,0
2,50,2025-11-05 00:02:57,2025-11-05 00:02:57,0,0
3,50,2025-11-05 00:02:57,2025-11-05 00:02:57,0,0
4,50,2025-11-05 00:02:57,2025-11-05 00:02:57,0,0
5,50,2025-11-05 00:02:57,2025-11-05 00:02:57,0,0
1,51,2025-11-05 00:02:58,2025-11-05 00:02:58,0,0
2,51,2025-11-05 00:02:58,2025-11-05 00:02:58,0,0
3,51,2025-11-05 00:02:58,2025-11-05 00:02:58,0,0
4,51,2025-11-05 00:02:58,2025-11-05 00:02:58,0,0
5,51,2025-11-05 00:02:58,2025-11-05 00:02:58,0,0
1,52,2025-11-05 00:02:59,2025-11-05 00:02:59,0,0
2,52,2025-11-05 00:02:59,2025-11-05 00:02:59,0,0
3,52,2025-11-05 00:02:59,2025-11-05 00:02:59,0,0
4,52,2025-11-05 00:02:59,2025-11-05 00:02:59,0,0
5,52,2025-11-05 00:02:59,2025-11-05 00:02:59,0,0
1,53,2025-11-05 00:03:00,2025-11-05 00:03:00,0,0
2,53,2025-11-05 00:03:00,2025-11-05 00:03:00,0,0
3,53,2025-11-05 00:03:00,2025-11-05 00:03:00,0,0
4,53,2025-11-05 00:03:00,2025-11-05 00:03:00,0,0
5,53,2025-11-05 00:03:00,2025-11-05 00:03:00,0,0
1,54,2025-11-05 00:03:01,2025-11-05 00:03:01,0,0
2,54,2025-11-05 00:03:01,2025-11-05 00:03:01,0,0
3,54,2025-11-05 00:03:01,2025-11-05 00:03:01,0,0
4,54,2025-11-05 00:03:01,2025-11-05 00:03:01,0,0
5,54,2025-11-05 00:03:01,2025-11-05 00:03:01,0,0
1,55,2025-11-05 00:03:02,2025-11-05 00:03:02,0,0
2,55,2025-11-05 00:03:02,2025-11-05 00:03:02,0,0
3,55,2025-11-05 00:03:02,2025-11-05 00:03:02,0,0
4,55,2025-11-05 00:03:02,2025-11-05 00:03:02,0,0
5,55,2025-11-05 00:03:02,2025-11-05 00:03:02,0,0
1,56,2025-11-05 00:03:03,2025-11-05 00:03:03,0,0
2,56,2025-11-05 00:03:03,2025-11-05 00:03:03,0,0
3,56,2025-11-05 00:03:03,2025-11-05 00:03:03,0,0
4,56,2025-11-05 00:03:03,2025-11-05 00:03:03,0,0
5,56,2025-11-05 00:03:05,2025-11-05 00:03:05,0,0
5,57,2025-11-05 00:03:05,2025-11-05 00:03:05,0,0
5,58,2025-11-05 00:03:05,2025-11-05 00:03:05,0,0
1,57,2025-11-05 00:03:05,2025-11-05 00:03:05,0,0
1,58,2025-11-05 00:03:05,2025-11-05 00:03:05,0,0
2,57,2025-11-05 00:03:05,2025-11-05 00:03:05,0,0
2,58,2025-11-05 00:03:05,2025-11-05 00:03:05,0,0
3,57,2025-11-05 00:03:06,2025-11-05 00:03:06,0,0
3,58,2025-11-05 00:03:06,2025-11-05 00:03:06,0,0
4,57,2025-11-05 00:03:06,2025-11-05 00:03:06,0,0
4,58,2025-11-05 00:03:06,2025-11-05 00:03:06,0,0
1,59,2025-11-05 00:03:06,2025-11-05 00:03:06,0,0
2,59,2025-11-05 00:03:06,2025-11-05 00:03:06,0,0
3,59,2025-11-05 00:03:06,2025-11-05 00:03:06,0,0
4,59,2025-11-05 00:03:06,2025-11-05 00:03:06,0,0
5,59,2025-11-05 00:03:06,2025-11-05 00:03:06,0,0
1,60,2025-11-05 00:03:07,2025-11-05 00:03:07,0,0
2,60,2025-11-05 00:03:07,2025-11-05 00:03:07,0,0
3,60,2025-11-05 00:03:07,2025-11-05 00:03:07,0,0
4,60,2025-11-05 00:03:07,2025-11-05 00:03:07,0,0
5,60,2025-11-05 00:03:07,2025-11-05 00:03:07,0,0
1,61,2025-11-05 00:03:08,2025-11-05 00:03:08,0,0
2,61,2025-11-05 00:03:08,2025-11-05 00:03:08,0,0
3,61,2025-11-05 00:03:08,2025-11-05 00:03:08,0,0
4,61,2025-11-05 00:03:08,2025-11-05 00:03:08,0,0
5,61,2025-11-05 00:03:08,2025-11-05 00:03:08,0,0
1,62,2025-11-05 00:03:09,2025-11-05 00:03:09,0,0
2,62,2025-11-05 00:03:09,2025-11-05 00:03:09,0,0
3,62,2025-11-05 00:03:09,2025-11-05 00:03:09,0,0
4,62,2025-11-05 00:03:09,2025-11-05 00:03:09,0,0
5,62,2025-11-05 00:03:09,2025-11-05 00:03:09,0,0
1,63,2025-11-05 00:03:10,2025-11-05 00:03:10,0,0
2,63,2025-11-05 00:03:10,2025-11-05 00:03:10,0,0
3,63,2025-11-05 00:03:10,2025-11-05 00:03:10,0,0
4,63,2025-11-05 00:03:10,2025-11-05 00:03:10,0,0
5,63,2025-11-05 00:03:10,2025-11-05 00:03:10,0,0
1,64,2025-11-05 00:03:11,2025-11-05 00:03:11,0,0
2,64,2025-11-05 00:03:11,2025-11-05 00:03:11,0,0
3,64,2025-11-05 00:03:11,2025-11-05 00:03:11,0,0
4,64,2025-11-05 00:03:11,2025-11-05 00:03:11,0,0
5,64,2025-11-05 00:03:11,2025-11-05 00:03:11,0,0
1,65,2025-11-05 00:03:12,2025-11-05 00:03:12,0,0
2,65,2025-11-05 00:03:12,2025-11-05 00:03:12,0,0
3,65,2025-11-05 00:03:12,2025-11-05 00:03:12,0,0
4,65,2025-11-05 00:03:12,2025-11-05 00:03:12,0,0
5,65,2025-11-05 00:03:12,2025-11-05 00:03:12,0,0
1,66,2025-11-05 00:03:13,2025-11-05 00:03:13,0,0
2,66,2025-11-05 00:03:13,2025-11-05 00:03:13,0,0
3,66,2025-11-05 00:03:13,2025-11-05 00:03:13,0,0
4,66,2025-11-05 00:03:13,2025-11-05 00:03:13,0,0
5,66,2025-11-05 00:03:13,2025-11-05 00:03:13,0,0
1,67,2025-11-05 00:03:14,2025-11-05 00:03:14,0,0
2,67,2025-11-05 00:03:14,2025-11-05 00:03:14,0,0
3,67,2025-11-05 00:03:14,2025-11-05 00:03:14,0,0
4,67,2025-11-05 00:03:14,2025-11-05 00:03:14,0,0
5,67,2025-11-05 00:03:14,2025-11-05 00:03:14,0,0
1,68,2025-11-05 00:03:15,2025-11-05 00:03:15,0,0
2,68,2025-11-05 00:03:15,2025-11-05 00:03:15,0,0
3,68,2025-11-05 00:03:15,2025-11-05 00:03:15,0,0
4,68,2025-11-05 00:03:15,2025-11-05 00:03:15,0,0
5,68,2025-11-05 00:03:15,2025-11-05 00:03:15,0,0
1,69,2025-11-05 00:03:16,2025-11-05 00:03:16,0,0
2,69,2025-11-05 00:03:16,2025-11-05 00:03:16,0,0
3,69,2025-11-05 00:03:16,2025-11-05 00:03:16,0,0
4,69,2025-11-05 00:03:16,2025-11-05 00:03:16,0,0
5,69,2025-11-05 00:03:16,2025-11-05 00:03:16,0,0
1,70,2025-11-05 00:03:17,2025-11-05 00:03:17,0,0
2,70,2025-11-05 00:03:17,2025-11-05 00:03:17,0,0
3,70,2025-11-05 00:03:17,2025-11-05 00:03:17,0,0
4,70,2025-11-05 00:03:17,2025-11-05 00:03:17,0,0
5,70,2025-11-05 00:03:17,2025-11-05 00:03:17,0,0
1,71,2025-11-05 00:03:18,2025-11-05 00:03:18,0,0
2,71,2025-11-05 00:03:18,2025-11-05 00:03:18,0,0
3,71,2025-11-05 00:03:18,2025-11-05 00:03:18,0,0
4,71,2025-11-05 00:03:18,2025-11-05 00:03:18,0,0
5,71,2025-11-05 00:03:18,2025-11-05 00:03:18,0,0
1,72,2025-11-05 00:03:19,2025-11-05 00:03:19,0,0
2,72,2025-11-05 00:03:19,2025-11-05 00:03:19,0,0
3,72,2025-11-05 00:03:19,2025-11-05 00:03:19,0,0
4,72,2025-11-05 00:03:19,2025-11-05 00:03:19,0,0
5,72,2025-11-05 00:03:19,2025-11-05 00:03:19,0,0
1,73,2025-11-05 00:03:20,2025-11-05 00:03:20,0,0
2,73,2025-11-05 00:03:20,2025-11-05 00:03:20,0,0
3,73,2025-11-05 00:03:20,2025-11-05 00:03:20,0,0
4,73,2025-11-05 00:03:20,2025-11-05 00:03:20,0,0
5,73,2025-11-05 00:03:20,2025-11-05 00:03:20,0,0
1,74,2025-11-05 00:03:21,2025-11-05 00:03:21,0,0
2,74,2025-11-05 00:03:21,2025-11-05 00:03:21,0,0
3,74,2025-11-05 00:03:21,2025-11-05 00:03:21,0,0
4,74,2025-11-05 00:03:21,2025-11-05 00:03:21,0,0
5,74,2025-11-05 00:03:21,2025-11-05 00:03:21,0,0
1,75,2025-11-05 00:03:22,2025-11-05 00:03:22,0,0
2,75,2025-11-05 00:03:22,2025-11-05 00:03:22,0,0
3,75,2025-11-05 00:03:22,2025-11-05 00:03:22,0,0
4,75,2025-11-05 00:03:22,2025-11-05 00:03:22,0,0
5,75,2025-11-05 00:03:22,2025-11-05 00:03:22,0,0
1,76,2025-11-05 00:03:23,2025-11-05 00:03:23,0,0
2,76,2025-11-05 00:03:23,2025-11-05 00:03:23,0,0
3,76,2025-11-05 00:03:23,2025-11-05 00:03:23,0,0
4,76,2025-11-05 00:03:23,2025-11-05 00:03:23,0,0
5,76,2025-11-05 00:03:23,2025-11-05 00:03:23,0,0
1,77,2025-11-05 00:03:24,2025-11-05 00:03:24,0,0
2,77,2025-11-05 00:03:24,2025-11-05 00:03:24,0,0
3,77,2025-11-05 00:03:24,2025-11-05 00:03:24,0,0
4,77,2025-11-05 00:03:24,2025-11-05 00:03:24,0,0
5,77,2025-11-05 00:03:24,2025-11-05 00:03:24,0,0
1,78,2025-11-05 00:03:25,2025-11-05 00:03:25,0,0
2,78,2025-11-05 00:03:25,2025-11-05 00:03:25,0,0
3,78,2025-11-05 00:03:25,2025-11-05 00:03:25,0,0
4,78,2025-11-05 00:03:25,2025-11-05 00:03:25,0,0
5,78,2025-11-05 00:03:25,2025-11-05 00:03:25,0,0
1,79,2025-11-05 00:03:26,2025-11-05 00:03:26,0,0
2,79,2025-11-05 00:03:26,2025-11-05 00:03:26,0,0
3,79,2025-11-05 00:03:26,2025-11-05 00:03:26,0,0
4,79,2025-11-05 00:03:26,2025-11-05 00:03:26,0,0
5,79,2025-11-05 00:03:26,2025-11-05 00:03:26,0,0
1,80,2025-11-05 00:03:27,2025-11-05 00:03:27,0,0
2,80,2025-11-05 00:03:27,2025-11-05 00:03:27,0,0
3,80,2025-11-05 00:03:27,2025-11-05 00:03:27,0,0
4,80,2025-11-05 00:03:27,2025-11-05 00:03:27,0,0
5,80,2025-11-05 00:03:27,2025-11-05 00:03:27,0,0
1,81,2025-11-05 00:03:28,2025-11-05 00:03:28,0,0
2,81,2025-11-05 00:03:28,2025-11-05 00:03:28,0,0
3,81,2025-11-05 00:03:28,2025-11-05 00:03:28,0,0
4,81,2025-11-05 00:03:28,2025-11-05 00:03:28,0,0
5,81,2025-11-05 00:03:28,2025-11-05 00:03:28,0,0
1,82,2025-11-05 00:03:29,2025-11-05 00:03:29,0,0
2,82,2025-11-05 00:03:29,2025-11-05 00:03:29,0,0
3,82,2025-11-05 00:03:29,2025-11-05 00:03:29,0,0
4,82,2025-11-05 00:03:29,2025-11-05 00:03:29,0,0
